AtcoCode,PlateCode,CommonName,CommonNameGA,ShortCommonName,ShortCommonNameGA,Street,NptgLocalityRef,Easting,Northing,Latitude,Longitude,StopType,BusStopType,TimingStatus,CompassPoint,StopAreaRef,AdministrativeAreaRef,isActive
8260B1331301,133131,Firmount Cross,Crois Ard na Giúise,Firmount Cross,Crois Ard na Giúise,R403,E0826054,685558,727329,53.2893559,-6.7167697,BCT,MKD,OTH,W,826G000268,826,TRUE
8260B1329101,132911,Two Mile House,Teach an Dá Mhíle,Two Mile House,Teach an Dá Mhíle,R448,E0826038,687289,713362,53.1635836,-6.6946373,BCT,MKD,OTH,SW,826G000270,826,TRUE
8260B1329102,132912,Two Mile House,,,,Stephenstown North,E0826038,687341,713428,53.1641681,-6.6938419,BCT,CUS,OTH,NW,826G000270,826,TRUE
8260B1326401,132641,Kilcullen,Cill Chuillinn,Kilcullen,Cill Chuillinn,,E0826008,683926,709568,53.1300347,-6.7459094,BCT,MKD,OTH,SW,826G000271,826,TRUE
8260B1326101,132611,Coill Dubh,Coill Dubh,Coill Dubh,Coill Dubh,Coill Dubh,E0826027,678797,727493,53.2918773,-6.8181083,BCT,MKD,OTH,SW,826G000273,826,TRUE
8260B1326902,132692,Carnalway,,,,R448,E0826282,685609,711823,53.1500284,-6.7201653,BCT,CUS,OTH,NE,826G000277,826,TRUE
8260B1326901,132691,Carnalway,Carn Almhaí,Carnalway,Carn Almhaí,R448,E0826282,685610,711814,53.1499473,-6.7201528,BCT,CUS,OTH,SW,826G000277,826,TRUE
826000018,,Crosskeys Service Station,,,,,E0826009,665911,706406,53.104152,-7.015704,BCT,CUS,OTH,N,826G000280,826,TRUE
826000071,,Newbridge Road,Bóthar an Droichid Nua,Newbridge Road,Bóthar an Droichid Nua,,E0826019,687117,718768,53.2121838,-6.6957356,BCT,MKD,OTH,E,826G000288,826,TRUE
826000076,,Moone Post Office,Maoin PO,Moone Post Office,Maoin PO,,E0826018,679542,692199,52.9746384,-6.8156900,BCT,MKD,OTH,N,826G000292,826,TRUE
826000078,,Nurney,An Urnaí,Nurney,An Urnaí,,E0826021,670408,705715,53.0973685,-6.9487105,BCT,CUS,OTH,NW,826G000294,826,TRUE
826000079,,Nurney,An Urnaí,Nurney,An Urnaí,,E0826021,670411,705694,53.097179,-6.94867,BCT,MKD,OTH,N,826G000294,826,TRUE
826000084,,Curragh Travel,Curragh Travel,Curragh Travel,Curragh Travel,,E0826001,680193,714921,53.1787071,-6.8003371,BCT,MKD,OTH,NE,826G000297,826,TRUE
826000034,,Kilberry,Cill Bhearraigh,Kilberry,Cill Bhearraigh,,E0826006,665866,698684,53.034767,-7.017956,BCT,CUS,OTH,N,826G000298,826,TRUE
826000035,,Kilberry,Cill Bhearraigh,Kilberry,Cill Bhearraigh,,E0826006,665863,698674,53.0346778,-7.0180026,BCT,MKD,OTH,N,826G000298,826,TRUE
826000087,,Roseberry Hill,Cnoc Ros Beirigh,Roseberry Hill,Cnoc Ros Beirigh,,E0826001,679584,716390,53.191998,-6.80908,BCT,MKD,OTH,NW,826G000299,826,TRUE
826000088,,Roseberry Hill,Cnoc Ros Beirigh,Roseberry Hill,Cnoc Ros Beirigh,,E0826001,679578,716393,53.192026,-6.809169,BCT,CUS,OTH,SE,826G000299,826,TRUE
8260PB000994,,College Farm,Feirm an Choláiste,College Farm,Feirm an Choláiste,,E0826001,680177,715988,53.1882967,-6.8003089,BCT,MKD,OTH,W,826G000300,826,TRUE
8260PB000962,,College Farm,Feirm an Choláiste,College Farm,Feirm an Choláiste,,E0826001,680168,716001,53.1884149,-6.8004403,BCT,MKD,OTH,E,826G000300,826,TRUE
8260PB000976,,Newbridge College,Col an Droichid Nua,Newbridge College,Col an Droichid Nua,,E0826001,680550,715854,53.1870364,-6.7947628,BCT,MKD,OTH,NW,826G000301,826,TRUE
8260PB000985,,Newbridge College,Col an Droichid Nua,Newbridge College,Col an Droichid Nua,,E0826001,680559,715871,53.1871877,-6.7946239,BCT,MKD,OTH,S,826G000301,826,TRUE
8260PB000979,,College Park,Páirc an Choláiste,College Park,Páirc an Choláiste,,E0826001,680599,715651,53.1852050,-6.7940810,BCT,MKD,OTH,S,826G000302,826,TRUE
8260PB000974,,Pierce Town,Pierce Town,Pierce Town,Pierce Town,,E0826001,679858,715370,53.182792,-6.805235,BCT,MKD,OTH,NW,826G000303,826,TRUE
8260PB000983,,Pierce Town,Pierce Town,Pierce Town,Pierce Town,,E0826001,679862,715382,53.182899,-6.805172,BCT,MKD,OTH,SE,826G000303,826,TRUE
826000089,,Dara Park,Páirc Dara,Dara Park,Páirc Dara,,E0826001,679628,714848,53.1781360,-6.8088055,BCT,MKD,OTH,W,826G000304,826,TRUE
826000090,,Dara Park,Páirc Dara,Dara Park,Páirc Dara,,E0826001,679629,714869,53.1783245,-6.8087853,BCT,MKD,OTH,E,826G000304,826,TRUE
8260PB000971,,Cedarwood Park,Pc Chll an Chéadrais,Cedarwood Park,Pc Chll an Chéadrais,,E0826001,679324,714662,53.1765101,-6.8133983,BCT,CUS,OTH,N,826G000305,826,TRUE
8260PB000980,,Cedarwood Park,Pc Chll an Chéadrais,Cedarwood Park,Pc Chll an Chéadrais,,E0826001,679352,714649,53.1763891,-6.8129827,BCT,CUS,OTH,N,826G000305,826,TRUE
826000091,,The Oaks,Na Daracha,The Oaks,Na Daracha,,E0826001,679481,714421,53.1743212,-6.8111101,BCT,MKD,OTH,NW,826G000306,826,TRUE
826000092,,The Oaks,Na Daracha,The Oaks,Na Daracha,,E0826001,679496,714435,53.1744448,-6.8108824,BCT,MKD,OTH,SE,826G000306,826,TRUE
826000093,,The Crescent,An Corrán,The Crescent,An Corrán,,E0826001,679738,714283,53.1730428,-6.8073012,BCT,MKD,OTH,SW,826G000307,826,TRUE
826000097,,Liffey Hall,Halla na Life,Liffey Hall,Halla na Life,,E0826001,680941,714094,53.1711631,-6.7893592,BCT,CUS,OTH,N,826G000308,826,TRUE
826000098,,Liffey Hall,Halla na Life,Liffey Hall,Halla na Life,,E0826001,680955,714107,53.1712778,-6.7891466,BCT,MKD,OTH,SE,826G000308,826,TRUE
826000099,,Athgarvan Inn,Athgarvan Inn,Athgarvan Inn,Athgarvan Inn,,E0826040,681746,712086,53.152998,-6.777834,BCT,MKD,OTH,N,826G000310,826,TRUE
826000112,,Athgarvan Inn,Athgarvan Inn,Athgarvan Inn,Athgarvan Inn,,E0826040,681757,712090,53.153032,-6.777669,BCT,MKD,OTH,S,826G000310,826,TRUE
826000100,,Keenagh Cross,Crois an Chaonaigh,Keenagh Cross,Crois an Chaonaigh,,E0826040,681881,711180,53.1448367,-6.7760481,BCT,CUS,OTH,N,826G000311,826,TRUE
826000101,,Keenagh Cross,Crois Caonach,Keenagh Cross,Crois Caonach,,E0826040,681899,711179,53.1448249,-6.7757794,BCT,CUS,OTH,N,826G000311,826,TRUE
826000103,,Kayfoan,Kayfoan,Kayfoan,Kayfoan,,E0826008,683562,709634,53.130685,-6.75133,BCT,MKD,OTH,W,826G000312,826,TRUE
826000104,,Avondale Drive,Céide Avondale,Avondale Drive,Céide Avondale,,E0826008,683692,709164,53.1264415,-6.7495105,BCT,CUS,OTH,N,826G000313,826,TRUE
826000113,,Avondale Drive,Céide Avondale,Avondale Drive,Céide Avondale,,E0826008,683682,709165,53.1264520,-6.7496597,BCT,CUS,OTH,S,826G000313,826,TRUE
826000105,,Lakeside Park,Páirc Cois Locha,Lakeside Park,Páirc Cois Locha,,E0826001,679164,714978,53.1793732,-6.8157129,BCT,MKD,OTH,NE,826G000314,826,TRUE
8260PB000984,,St Conleths NS,SN N Conlaodh,St Conleths NS,SN N Conlaodh,,E0826001,680109,715255,53.1817208,-6.8015098,BCT,CUS,OTH,N,826G000315,826,TRUE
8260DB007314,7314,Beechpark Estate,Eastát Pháirc na Feá,Beechpark Estate,Eastát Pháirc na Feá,,E0826046,698342,736038,53.3653807,-6.5223944,BCT,MKD,OTH,SE,826G000318,826,TRUE
8260B1340301,134031,Kilcock,Cill Choca,Kilcock,Cill Choca,,E0826007,688614,739596,53.3990670,-6.6675158,BCT,MKD,OTH,NW,826G000320,826,TRUE
8260B1034301,103431,Maynooth University,Ollscoil Mhá Nuad,Maynooth University,Ollscoil Mhá Nuad,,E0826015,693219,737804,53.3821747,-6.5988217,BCT,MKD,OTH,E,826G000322,826,TRUE
8260B1032201,103221,Moyvalley,Maigh Bhealaigh,Moyvalley,Maigh Bhealaigh,,E0826895,672465,742471,53.4273620,-6.9096334,BCT,MKD,OTH,W,826G000323,826,TRUE
8260B1033701,103371,Moyvalley,Maigh Bhealaigh,Moyvalley,Maigh Bhealaigh,,E0826895,672468,742486,53.4274964,-6.9095848,BCT,MKD,OTH,E,826G000323,826,TRUE
8260B1034001,103401,Kelleghers Cross,Crois Kellegher,Kelleghers Cross,Crois Kellegher,,E0826947,682266,741943,53.4211810,-6.7623330,BCT,MKD,OTH,E,826G000324,826,TRUE
826000116,,Moyne,An Mhaighin,Moyne,An Mhaighin,,E0826010,672807,712197,53.1552917,-6.9114261,BCT,MKD,OTH,S,826G000325,826,TRUE
8260B1037901,103791,Naas Odeon Cinema,Pictiúrlann an Náis,Naas Odeon Cinema,Pictiúrlann an Náis,,E0826855,690763,720942,53.2311065,-6.6405478,BCT,MKD,OTH,SW,826G0166,826,TRUE
8260B136421,136421,Leinster Street,Sráid Laighean,Leinster Street,Sráid Laighean,,E0826002,668197,693982,52.9922231,-6.9841998,BCT,MKD,OTH,E,,826,TRUE
8260B136431,136431,Kilcullen,Cill Chuillinn,Kilcullen,Cill Chuillinn,,E0826008,683917,709576,53.1301080,-6.7460418,BCT,MKD,OTH,NE,,826,TRUE
8260B136381,136381,Carnalway,Carn Almhaí,Carnalway,Carn Almhaí,,E0826282,685603,711825,53.1500473,-6.7202545,BCT,CUS,OTH,NE,,826,TRUE
8260B136371,136371,Two Mile House,Teach an Dá Mhíle,Two Mile House,Teach an Dá Mhíle,,E0826038,687272,713362,53.1635864,-6.6948915,BCT,CUS,OTH,NE,,826,TRUE
8260B136361,136361,Killashee,Cill Uasaille,Killashee,Cill Uasaille,,E0826712,688504,716846,53.1946861,-6.6755089,BCT,MKD,OTH,NE,,826,TRUE
8260B102101,102101,Irishtown Upper,Baile na nGael Uach,Irishtown Upper,Baile na nGael Uach,,E0826056,689804,729960,53.3122921,-6.6523614,BCT,MKD,OTH,NE,,826,TRUE
8260B102091,102091,Barberstown Road,Baile an Bharbaigh,Barberstown Road,Baile an Bharbaigh,,E0826056,692854,730527,53.3168605,-6.6064404,BCT,MKD,OTH,N,,826,TRUE
8260B136401,136401,Luí Na Gréine,Luí Na Gréine,Luí Na Gréine,Luí Na Gréine,,E0826008,684683,710916,53.1420269,-6.7342448,BCT,MKD,OTH,SW,,826,TRUE
8260B136391,136391,Luí Na Gréine,Luí Na Gréine,Luí Na Gréine,Luí Na Gréine,,E0826008,684655,710909,53.1419684,-6.7346650,BCT,MKD,OTH,NE,,826,TRUE
8260B105211,105211,Barrington Court,Cúirt Barrington,Barrington Court,Cúirt Barrington,,E0826030,682839,727127,53.2879727,-6.7575923,BCT,MKD,OTH,W,,826,TRUE
8260B105971,105971,Fairgreen St,Sd Fhaiche an Aonaigh,Fairgreen St,Sd Fhaiche an Aonaigh,,E0826019,689225,718837,53.2124542,-6.6641658,BCT,CUS,OTH,N,,826,TRUE
8260B105961,,Fairgreen St,Sd Fhaiche an Aonaigh,Fairgreen St,Sd Fhaiche an Aonaigh,,E0826019,689232,718846,53.2125339,-6.6640585,BCT,CUS,OTH,N,,826,TRUE
826000049,,Monasterevin Supervalu,,,,,E0826017,663069,710654,53.1426679,-7.0573043,BCT,CUS,OTH,N,,826,TRUE
826000048,,Moore Abbey,,,,,E0826017,663486,710129,53.137901,-7.051176,BCT,CUS,OTH,NW,,826,TRUE
826000043,,Ruanbeg,,,,,E0826010,674041,712173,53.1549060,-6.8929853,BCT,CUS,OTH,N,,826,TRUE
826000086,,Kerry Group,Kerry Group,Kerry Group,Kerry Group,,E0826019,688000,720997,53.2320654,-6.6819048,BCT,CUS,OTH,N,,826,TRUE
826000095,,VISTA Naas,,,,,E0826019,689285,718627,53.2105574,-6.6633265,BCT,CUS,OTH,N,,826,TRUE
826000080,,Timolin Terrace,,,,,E0826049,680004,693556,52.986763,-6.808477,BCT,CUS,OTH,N,,826,TRUE
826000081,,Timolin Terrace,,,,,E0826049,680011,693553,52.986735,-6.808374,BCT,CUS,OTH,S,,826,TRUE
826000060,,Crookstown Service Station,,,,,E0826010,680429,697074,53.01831,-6.801274,BCT,CUS,OTH,N,,826,TRUE
826000062,,Crookstown Service Station,,,,,E0826010,680436,697068,53.018255,-6.801171,BCT,CUS,OTH,S,,826,TRUE
826000057,,Priory Restaurant,,,,,E0826702,682548,702040,53.0626090,-6.7684287,BCT,CUS,OTH,NE,,826,TRUE
826000058,,Priory Restaurant,,,,,E0826702,682573,702040,53.0626051,-6.7680558,BCT,CUS,OTH,SW,,826,TRUE
8260B105931,105931,Ballyshannon NS,SN Bhaile Sonnáin,Ballyshannon NS,SN Bhaile Sonnáin,,E0826168,679372,704751,53.0874494,-6.8151330,BCT,MKD,OTH,SW,,826,TRUE
826000159,,Greyhound Stadium,Staid na gCúnna,Greyhound Stadium,Staid na gCúnna,,E0826001,678846,716310,53.1913888,-6.8201406,BCT,MKD,OTH,SE,,826,TRUE
826000157,,Kildare Golf Club,Cl Gailf Chill Dara,Kildare Golf Club,Cl Gailf Chill Dara,,E0826238,673681,714257,53.1736817,-6.8978870,BCT,CUS,OTH,N,,826,TRUE
826000155,,Lourdesville Home,TA Lourdesville,Lourdesville Home,TA Lourdesville,,E0826268,672374,710565,53.1406861,-6.9182675,BCT,CUS,OTH,N,,826,TRUE
826000151,,Cuainn Mhuire,Cuainn Mhuire,Cuainn Mhuire,Cuainn Mhuire,,E0826308,666690,695474,53.0058200,-7.0063352,BCT,CUS,OTH,N,,826,TRUE
826000150,,Athy Hospital,Ospidéal Átha Í,Athy Hospital,Ospidéal Átha Í,,E0826002,667299,694617,52.9980428,-6.9974412,BCT,CUS,OTH,N,,826,TRUE
826000149,,Woodstock Doyles,Coill an Chip Doyles,Woodstock Doyles,Coill an Chip Doyles,,E0826002,667836,693961,52.9920802,-6.9895805,BCT,CUS,OTH,N,,826,TRUE
826000152,,Newtownbert,Baile Nua Bheirt,Newtownbert,Baile Nua Bheirt,,E0826933,665929,696950,53.0191777,-7.0173709,BCT,CUS,OTH,N,,826,TRUE
826000154,,Walterstown,Baile Bhaltair,Walterstown,Baile Bhaltair,,E0826178,669612,706329,53.1029901,-6.9604607,BCT,CUS,OTH,N,,826,TRUE
826000147,,Monread Avenue,Ascaill Mhóin Réad,Monread Avenue,Ascaill Mhóin Réad,,E0826958,689442,720304,53.2255983,-6.6605068,BCT,MKD,OTH,N,,826,TRUE
826000140,,College Road,Bóthar an Choláiste,College Road,Bóthar an Choláiste,,E0826054,687533,727826,53.2934990,-6.6870194,BCT,CUS,OTH,N,,826,TRUE
826000096,,College Road,Bóthar an Choláiste,College Road,Bóthar an Choláiste,,E0826054,687538,727833,53.2935611,-6.6869425,BCT,CUS,OTH,N,,826,TRUE
826000141,,Hillview Heights,Arda Rc an Chnoic,Hillview Heights,Arda Rc an Chnoic,,E0826054,687447,728130,53.2962445,-6.6882254,BCT,MKD,OTH,N,,826,TRUE
826000142,,Rathcoffey,Ráth Chofaigh,Rathcoffey,Ráth Chofaigh,,E0826966,688058,732361,53.3341571,-6.6778882,BCT,MKD,OTH,E,,826,TRUE
826000073,,Rathcoffey,Ráth Chofaigh,Rathcoffey,Ráth Chofaigh,,E0826966,688054,732357,53.3341219,-6.6779493,BCT,MKD,OTH,W,,826,TRUE
826000143,,Maynooth Town FC,CP Maigh Nuad,Maynooth Town FC,CP Maigh Nuad,,E0826015,692111,736537,53.3709859,-6.6158399,BCT,MKD,OTH,NW,,826,TRUE
826000069,,Maynooth Town FC,CP Maigh Nuad,Maynooth Town FC,CP Maigh Nuad,,E0826015,692060,736443,53.3701503,-6.6166334,BCT,MKD,OTH,SE,,826,TRUE
826000144,,Castle Dawson,Caisleán Dhásain,Castle Dawson,Caisleán Dhásain,,E0826015,692857,736982,53.3748534,-6.6045027,BCT,MKD,OTH,E,,826,TRUE
826000059,,Castle Dawson,Caisleán Dhásain,Castle Dawson,Caisleán Dhásain,,E0826015,692750,736942,53.3745128,-6.6061219,BCT,MKD,OTH,W,,826,TRUE
826000145,,Newtown Grove,Garrán an Bhaile Nua,Newtown Grove,Garrán an Bhaile Nua,,E0826015,693342,737089,53.3757293,-6.5971847,BCT,MKD,OTH,E,,826,TRUE
826000042,,Newtown Grove,Garrán an Bhaile Nua,Newtown Grove,Garrán an Bhaile Nua,,E0826015,693256,737073,53.3756007,-6.5984814,BCT,MKD,OTH,W,,826,TRUE
826000146,,Maynooth University,Ollscoil Mhá Nuad,Maynooth University,Ollscoil Mhá Nuad,,E0826015,693555,737585,53.3801478,-6.5938378,BCT,MKD,OTH,N,,826,TRUE
826000013,,Sarsfield GAA,,,,,E0826888,679181,715904,53.187691,-6.815229,BCT,CUS,OTH,N,,826,TRUE
826000074,,Hillview Heights,Arda Rc an Chnoic,Hillview Heights,Arda Rc an Chnoic,,E0826824,687454,728280,53.2975911,-6.6880791,BCT,MKD,OTH,S,,826,TRUE
826000107,,Clane Main Street,Príomhsráid Chlaonadh,Clane Main Street,Príomhsráid Chlaonadh,,E0826054,687610,727484,53.2904135,-6.6859591,BCT,MKD,OTH,S,,826,TRUE
8260PB001095,,Sallins Roundabout,Timp na Solláin,Sallins Roundabout,Timp na Solláin,R407,E0826862,689082,721882,53.2398365,-6.6654557,BCT,CUS,OTH,N,,826,TRUE
8260DB007771,7771,Elton Court,Cúirt Elton,Elton Court,Cúirt Elton,,E0826046,699658,735557,53.360813,-6.50278,BCT,MKD,OTH,N,,826,TRUE
8260DB007704,7704,Carton Grove,Garrán an Chartúin,Carton Grove,Garrán an Chartúin,,E0826858,694618,737761,53.3815398,-6.5778132,BCT,MKD,OTH,E,,826,TRUE
8260GD10267,10267,Carbury,Cairbre,Carbury,Cairbre,,E0826050,668991,734184,53.3533658,-6.9637066,BCT,MKD,OTH,NE,,826,TRUE
8260GD10268,10268,Carbury,Cairbre,Carbury,Cairbre,,E0826050,668995,734175,53.3532844,-6.9636485,BCT,MKD,OTH,W,,826,TRUE
8260DB007712,7712,Lough na Mona,Lough na Mona,Lough na Mona,Lough na Mona,,E0826597,698886,736037,53.3652703,-6.5142240,BCT,CUS,OTH,N,,826,TRUE
8260B1337301,133731,Kelleghers Cross,Crois Kellegher,Kelleghers Cross,Crois Kellegher,,E0826718,684004,741856,53.4201256,-6.7362154,BCT,MKD,OTH,W,,826,TRUE
8260B1370301,137031,Naas,An Nás,Naas,An Nás,,E0826019,689240,719411,53.2176089,-6.6637808,BCT,MKD,OTH,S,,826,TRUE
8260B1039101,103911,Riverbank Theatre,Amharclann Riverbank,Riverbank Theatre,Amharclann Riverbank,,E0826001,680557,715294,53.1820036,-6.7947992,BCT,MKD,OTH,SW,,826,TRUE
8260B1030001,103001,Milltown,Baile an Mhuilinn,Milltown,Baile an Mhuilinn,,E0826032,676126,717748,53.2047058,-6.8604913,BCT,MKD,OTH,NW,,826,TRUE
8260B1026501,102651,Allen,Allen,Allen,Allen,,E0826063,676583,721898,53.2419293,-6.8526558,BCT,CUS,OTH,NE,,826,TRUE
8260B1026701,102671,Kilmeague,Cill Maodhóg,Kilmeague,Cill Maodhóg,,E0826738,677404,722930,53.2510830,-6.8401079,BCT,MKD,OTH,NW,,826,TRUE
8260B1027701,102771,Robertstown,Baile Riobaird,Robertstown,Baile Riobaird,,E0826024,679030,724999,53.2694338,-6.8152343,BCT,MKD,OTH,SE,,826,TRUE
8260B1370001,137001,Naas,An Nás,Naas,An Nás,,E0826019,689228,719415,53.2176469,-6.6639593,BCT,MKD,OTH,N,,826,TRUE
8260B1038301,103831,Kildare Co Co,Co Co Chill Dara,Kildare Co Co,Co Co Chill Dara,,E0826019,688673,719215,53.2159428,-6.6723227,BCT,MKD,OTH,W,,826,TRUE
8260B1038401,103841,Primrose Garden,Gn an tSabhaircín,Primrose Garden,Gn an tSabhaircín,,E0826019,688031,718992,53.2140459,-6.6819939,BCT,MKD,OTH,W,,826,TRUE
8260B1038501,103851,Southern Link Park,Páirc an Naisc Theas,Southern Link Park,Páirc an Naisc Theas,,E0826019,687023,718728,53.2118398,-6.6971534,BCT,MKD,OTH,W,,826,TRUE
8260B1038601,103861,Newhall Retail Park,PM Newhall,Newhall Retail Park,PM Newhall,,E0826019,686480,718568,53.2104908,-6.7053239,BCT,MKD,OTH,NE,,826,TRUE
8260B1038701,103871,Toughers Ind Estate,Eastát Tionsclaíoch,Toughers Ind Estate,Eastát Tionsclaíoch,,E0826001,683898,718167,53.2073014,-6.7440736,BCT,MKD,OTH,SW,,826,TRUE
8260B1038801,103881,Willowbrook Home,Willowbrook Home,Willowbrook Home,Willowbrook Home,,E0826001,683217,717581,53.2021432,-6.7544180,BCT,MKD,OTH,SW,,826,TRUE
8260B1038901,103891,Great Connell,Connail Mhór,Great Connell,Connail Mhór,,E0826001,681175,715656,53.1851623,-6.7854637,BCT,MKD,OTH,SW,,826,TRUE
8260B1039001,103901,St Conleth's Church,Séipéal N Connlaodh,St Conleth's Church,Séipéal N Connlaodh,,E0826001,680799,715439,53.1832698,-6.7911429,BCT,MKD,OTH,SW,,826,TRUE
8260B1039201,103921,Newbridge,An Droichead Nua,Newbridge,An Droichead Nua,,E0826001,680377,715128,53.1805393,-6.7975332,BCT,MKD,OTH,SW,,826,TRUE
8260B1039301,103931,Edward Street,Sráid Éadbhaird,Edward Street,Sráid Éadbhaird,,E0826001,680150,714836,53.1779498,-6.8010015,BCT,MKD,OTH,SW,,826,TRUE
8260B1039401,103941,Moorefield Road,Br Gort an Mhúraigh,Moorefield Road,Br Gort an Mhúraigh,,E0826001,679832,714411,53.1741789,-6.8058636,BCT,MKD,OTH,SW,,826,TRUE
8260B1039501,103951,Green Road,Bóthar na Faiche,Green Road,Bóthar na Faiche,,E0826001,679615,713874,53.1693863,-6.8092423,BCT,MKD,OTH,S,,826,TRUE
8260B1039601,103961,St Brigid's Hospice,Ospís N Bríd,St Brigid's Hospice,Ospís N Bríd,,E0826480,679109,712513,53.1572327,-6.8171448,BCT,CUS,OTH,NW,,826,TRUE
8260B1039701,103971,Curragh,An Currach,Curragh,An Currach,,E0826480,678270,711374,53.1471223,-6.8299651,BCT,CUS,OTH,S,,826,TRUE
8260B1039801,103981,Orchard Park,Páirc an Úllord,Orchard Park,Páirc an Úllord,,E0826480,677933,711019,53.1439819,-6.8350880,BCT,MKD,OTH,S,,826,TRUE
8260B1037501,103751,St Brigid's Church,Séipéal N Bríd,St Brigid's Church,Séipéal N Bríd,,E0826012,694180,723031,53.2492802,-6.5887672,BCT,MKD,OTH,SW,,826,TRUE
8260B1037601,103761,Kill,An Chill,Kill,An Chill,,E0826012,693971,722889,53.2480415,-6.5919398,BCT,MKD,OTH,SW,,826,TRUE
8260B1037701,103771,The Gables,Na Beanna,The Gables,Na Beanna,,E0826012,693705,722671,53.2461299,-6.5959883,BCT,MKD,OTH,W,,826,TRUE
8260B1038001,103801,Roseville,Baile Róis,Roseville,Baile Róis,,E0826019,690318,720523,53.2274177,-6.6473297,BCT,MKD,OTH,SW,,826,TRUE
8260B1038101,103811,St Corban's Cemetery,Reilig N Corban,St Corban's Cemetery,Reilig N Corban,,E0826019,690098,720322,53.2256492,-6.6506803,BCT,MKD,OTH,SW,,826,TRUE
8260B1038201,103821,St Corban's Place,Plás N Corban,St Corban's Place,Plás N Corban,,E0826019,689707,719888,53.2218160,-6.6566563,BCT,MKD,OTH,SW,,826,TRUE
8260B1040201,104021,Curragh Road,Bóthar an Churaigh,Curragh Road,Bóthar an Churaigh,,E0826010,673362,712155,53.1548382,-6.9031393,BCT,MKD,OTH,E,,826,TRUE
8260B1040301,104031,French Furze Road,Aitinn na bhFrancach,French Furze Road,Aitinn na bhFrancach,,E0826010,674056,712037,53.1536819,-6.8927925,BCT,MKD,OTH,NW,,826,TRUE
8260B1040401,104041,Maddenstown Terrace,B Madaín Thuaidh,Maddenstown Terrace,B Madaín Thuaidh,,E0826846,676310,710921,53.1433361,-6.8593660,BCT,MKD,OTH,E,,826,TRUE
8260B1056501,105651,Brownstown,Baile an Bhrúnaigh,Brownstown,Baile an Bhrúnaigh,,E0826033,677652,710470,53.1390899,-6.8394204,BCT,MKD,OTH,E,,826,TRUE
8260B1040601,104061,Orchard Park,Páirc an Úlloird,Orchard Park,Páirc an Úlloird,,E0826480,677903,710983,53.1436628,-6.8355451,BCT,MKD,OTH,N,,826,TRUE
8260B1040701,104071,Curragh,An Currach,Curragh,An Currach,,E0826480,678257,711378,53.1471601,-6.8301585,BCT,MKD,OTH,N,,826,TRUE
8260B1040801,104081,St Brigid's Hospice,Ospís N Bríd,St Brigid's Hospice,Ospís N Bríd,,E0826480,679109,712533,53.1574124,-6.8171399,BCT,CUS,OTH,SE,,826,TRUE
8260B1040901,104091,Green Road,Bóthar na Faiche,Green Road,Bóthar na Faiche,,E0826001,679604,713865,53.1693070,-6.8094090,BCT,MKD,OTH,N,,826,TRUE
8260B1369901,136991,Moorefield Crescent,Cn Gort an Mhúraigh,Moorefield Crescent,Cn Gort an Mhúraigh,,E0826001,679709,714287,53.1730831,-6.8077339,BCT,MKD,OTH,NE,,826,TRUE
8260B1041001,104101,Newbridge Retail,IM an Droichid Nua,Newbridge Retail,IM an Droichid Nua,,E0826001,680021,714687,53.1766304,-6.8029681,BCT,MKD,OTH,NE,,826,TRUE
8260B1041201,104121,Riverbank Theatre,Amharclann Riverbank,Riverbank Theatre,Amharclann Riverbank,,E0826001,680535,715299,53.1820519,-6.7951270,BCT,MKD,OTH,NE,,826,TRUE
8260B1041301,104131,St Conleth's Church,Séipéal N Connlaodh,St Conleth's Church,Séipéal N Connlaodh,,E0826001,680817,715464,53.1834917,-6.7908673,BCT,MKD,OTH,NE,,826,TRUE
8260B1041401,104141,Great Connell,Connail Mhór,Great Connell,Connail Mhór,,E0826001,681053,715599,53.1846688,-6.7873031,BCT,MKD,OTH,NE,,826,TRUE
8260B1041501,104151,Willowbrook Home,Willowbrook Home,Willowbrook Home,Willowbrook Home,,E0826001,683195,717599,53.2023084,-6.7547425,BCT,MKD,OTH,NE,,826,TRUE
8260B1041601,104161,Toughers Ind Estate,East Tions Toughers,Toughers Ind Estate,East Tions Toughers,,E0826001,683823,718158,53.2072324,-6.7451984,BCT,MKD,OTH,NE,,826,TRUE
8260B1057501,105751,Newhall Retail Park,Pairc an Halla Nua,Newhall Retail Park,Pairc an Halla Nua,,E0826019,686507,718618,53.2109356,-6.7049062,BCT,MKD,OTH,NE,,826,TRUE
8260B1041801,104181,Southern Link Park,Páirc an Naisc Theas,Southern Link Park,Páirc an Naisc Theas,,E0826019,687125,718772,53.2122184,-6.6956147,BCT,MKD,OTH,E,,826,TRUE
8260B1041901,104191,Fire Station,Stáisiún Dóiteáin,Fire Station,Stáisiún Dóiteáin,,E0826019,688847,719250,53.2162282,-6.6697084,BCT,MKD,OTH,E,,826,TRUE
8260B1042001,104201,Naas Poplar Square,Cearnóg na Poibleoige,Naas Poplar Square,Cearnóg na Poibleoige,,E0826019,689413,719645,53.2196822,-6.6611257,BCT,MKD,OTH,NE,,826,TRUE
8260B1042101,104211,St Corban's Place,Plás N Corban,St Corban's Place,Plás N Corban,,E0826019,689701,719909,53.2220057,-6.6567402,BCT,MKD,OTH,NE,,826,TRUE
